Soil15.scaffold_573965809_c1_1	Soil15.scaffold_573965809_c1_1	Soil15.scaffold_573965809_c1_1	K00370	34.7
Soil15.scaffold_10724941_c1_1	Soil15.scaffold_10724941_c1_1	Soil15.scaffold_10724941_c1_1	K00370	32.5
Soil15.scaffold_756288644_c1_1	Soil15.scaffold_10724941_c1_1	Soil15.scaffold_10724941_c1_1	K00370	32.5
Soil15.scaffold_674474608_c1_1	Soil15.scaffold_674474608_c1_1	Soil15.scaffold_674474608_c1_1	K00370	24.6
Soil15.scaffold_858277895_c1_1	Soil15.scaffold_858277895_c1_1	Soil15.scaffold_858277895_c1_1	K00370	27
Soil15.scaffold_785892249_c1_2	Soil15.scaffold_785892249_c1_2	Soil16.scaffold_804923086_c1_3	K00370	24.9
Soil15.scaffold_1177021111_c1_1	Soil15.scaffold_785892249_c1_2	Soil16.scaffold_804923086_c1_3	K00370	24.9
Soil15.scaffold_1256819116_c1_1	Soil15.scaffold_785892249_c1_2	Soil16.scaffold_804923086_c1_3	K00370	24.9
Soil15.scaffold_844714236_c1_1	Soil15.scaffold_844714236_c1_1	Soil15.scaffold_844714236_c1_1	K00370	26.6
Soil15.scaffold_362570982_c1_2	Soil15.scaffold_362570982_c1_2	Soil3.scaffold_432205656_c1_9	K00370	29.1
Soil15.scaffold_1032666841_c1_1	Soil15.scaffold_1032666841_c1_1	Soil15.scaffold_1032666841_c1_1	K00370	32.3
Soil15.scaffold_60684249_c1_1	Soil15.scaffold_60684249_c1_1	Soil15.scaffold_60684249_c1_1	K00370	31.3
Soil15.scaffold_410554400_c1_1	Soil15.scaffold_410554400_c1_1	Soil5.scaffold_148011855_c1_1	K00370	32
Soil15.scaffold_468910569_c1_1	Soil15.scaffold_468910569_c1_1	Soil15.scaffold_468910569_c1_1	K00370	29
Soil15.scaffold_1069415557_c1_1	Soil15.scaffold_1069415557_c1_1	Soil15.scaffold_1069415557_c1_1	K00370	26.4
Soil15.scaffold_1124005010_c1_1	Soil15.scaffold_1124005010_c1_1	Soil17.scaffold_186252750_c1_1	K00370	29.7
Soil15.scaffold_1255266399_c1_142	Soil15.scaffold_1255266399_c1_142	Soil15.scaffold_1255266399_c1_142	K00370	23.1
Soil15.scaffold_821455725_c1_1	Soil15.scaffold_821455725_c1_1	Soil14.scaffold_407633006_c1_1	K00370	29
Soil15.scaffold_180815506_c1_1	Soil15.scaffold_180815506_c1_1	Soil17.scaffold_694072686_c1_1	K00370	29.3
Soil15.scaffold_513533914_c1_1	Soil15.scaffold_180815506_c1_1	Soil17.scaffold_694072686_c1_1	K00370	29.3
Soil15.scaffold_923890028_c1_2	Soil15.scaffold_923890028_c1_2	Soil15.scaffold_923890028_c1_2	K00370	28.5
Soil15.scaffold_328855022_c1_2	Soil15.scaffold_328855022_c1_2	Soil17.scaffold_146768584_c1_1	K00370	30.2
Soil15.scaffold_1290498875_c1_5	Soil15.scaffold_1290498875_c1_5	Soil16.scaffold_944968282_c1_2	K00370	23.7
Soil15.scaffold_16321085_c1_6	Soil15.scaffold_16321085_c1_6	Soil15.scaffold_16321085_c1_6	K00370	25.3
Soil15.scaffold_669139463_c1_1	Soil15.scaffold_669139463_c1_1	Soil6.scaffold_570673803_c1_1	K00370	29.2
Soil15.scaffold_515991602_c1_2	Soil15.scaffold_515991602_c1_2	Soil15.scaffold_515991602_c1_2	K00370	26.8
Soil15.scaffold_418285511_c1_2	Soil15.scaffold_418285511_c1_2	T0.scaffold_339049266_c1_1	K00370	30.8
Soil15.scaffold_1170243750_c1_2	Soil15.scaffold_1170243750_c1_2	Soil11.scaffold_211952232_c1_1	K00370	28
Soil15.scaffold_255149711_c1_1	Soil15.scaffold_255149711_c1_1	Soil15.scaffold_255149711_c1_1	K00370	28.4
Soil15.scaffold_549828125_c1_2	Soil15.scaffold_549828125_c1_2	Soil14.scaffold_465502786_c1_2	K00370	24.8
Soil15.scaffold_162675515_c1_1	Soil15.scaffold_162675515_c1_1	Soil15.scaffold_162675515_c1_1	K00370	37.2
Soil15.scaffold_1184408686_c1_1	Soil15.scaffold_1184408686_c1_1	Soil11.scaffold_465267592_c1_1	K00370	30.1
Soil15.scaffold_175810641_c1_3	Soil15.scaffold_175810641_c1_3	Soil15.scaffold_175810641_c1_3	K00370	25.6
Soil15.scaffold_380520226_c1_1	Soil15.scaffold_380520226_c1_1	Soil15.scaffold_380520226_c1_1	K00370	31.4
Soil15.scaffold_652652217_c1_1	Soil15.scaffold_652652217_c1_1	Soil15.scaffold_652652217_c1_1	K00370	26.7
Soil15.scaffold_1154465524_c1_1	Soil15.scaffold_1154465524_c1_1	Soil15.scaffold_1154465524_c1_1	K00370	26.8
Soil15.scaffold_187543447_c1_1	Soil15.scaffold_187543447_c1_1	Soil16.scaffold_718712853_c1_1	K00370	24.2
Soil15.scaffold_755647198_c1_1	Soil15.scaffold_755647198_c1_1	Soil16.scaffold_1221215139_c1_1	K00370	28.9
Soil15.scaffold_771509137_c1_1	Soil15.scaffold_755647198_c1_1	Soil16.scaffold_1221215139_c1_1	K00370	28.9
Soil15.scaffold_339706478_c1_2	Soil15.scaffold_339706478_c1_2	Soil15.scaffold_339706478_c1_2	K00370	28.6
Soil15.scaffold_594597980_c1_1	Soil15.scaffold_339706478_c1_2	Soil15.scaffold_339706478_c1_2	K00370	28.6
Soil15.scaffold_596657994_c1_1	Soil15.scaffold_596657994_c1_1	Soil17.scaffold_1322787586_c1_1	K00370	27.9
Soil15.scaffold_1155360859_c1_1	Soil15.scaffold_596657994_c1_1	Soil17.scaffold_1322787586_c1_1	K00370	27.9
Soil15.scaffold_973855935_c1_1	Soil15.scaffold_973855935_c1_1	Soil15.scaffold_973855935_c1_1	K00370	28.4
Soil15.scaffold_1237795264_c1_1	Soil15.scaffold_1237795264_c1_1	Soil16.scaffold_183868895_c1_1	K00370	25.1
Soil15.scaffold_902077976_c1_2	Soil15.scaffold_902077976_c1_2	Soil3.scaffold_293059500_c1_1	K00370	30.6
Soil15.scaffold_1105081828_c1_1	Soil15.scaffold_1105081828_c1_1	Soil15.scaffold_1105081828_c1_1	K00370	25.4
Soil15.scaffold_437702843_c1_1	Soil15.scaffold_437702843_c1_1	Soil15.scaffold_437702843_c1_1	K00370	26.4
Soil15.scaffold_602222018_c1_1	Soil15.scaffold_602222018_c1_1	Soil15.scaffold_602222018_c1_1	K00370	32.8
Soil15.scaffold_987496547_c1_1	Soil15.scaffold_987496547_c1_1	Soil17.scaffold_1322787586_c1_1	K00370	27.9
Soil15.scaffold_43394979_c1_1	Soil15.scaffold_43394979_c1_1	Soil15.scaffold_43394979_c1_1	K00370	24.2
Soil15.scaffold_1208930929_c1_1	Soil15.scaffold_1208930929_c1_1	Soil6.scaffold_640761477_c1_1	K00370	24.6
Soil15.scaffold_515949317_c1_17	Soil15.scaffold_1208930929_c1_1	Soil6.scaffold_640761477_c1_1	K00370	24.6
