Soil17.scaffold_918557319_c1_2	Soil17.scaffold_918557319_c1_2	Soil17.scaffold_918557319_c1_2	K00370	24.3
Soil17.scaffold_1247360215_c1_1	Soil17.scaffold_1247360215_c1_1	Soil12.scaffold_289231631_c1_1	K00370	26.1
Soil17.scaffold_1185126269_c1_2	Soil17.scaffold_1185126269_c1_2	T0.scaffold_339049266_c1_1	K00370	30.8
Soil17.scaffold_1188092603_c1_2	Soil17.scaffold_1188092603_c1_2	Soil16.scaffold_67981442_c1_1	K00370	28.2
Soil17.scaffold_1071092128_c1_1	Soil17.scaffold_1071092128_c1_1	Soil17.scaffold_1071092128_c1_1	K00370	25.7
Soil17.scaffold_146768584_c1_1	Soil17.scaffold_146768584_c1_1	Soil17.scaffold_146768584_c1_1	K00370	30.2
Soil17.scaffold_34435580_c1_2	Soil17.scaffold_34435580_c1_2	Soil6.scaffold_640761477_c1_1	K00370	24.6
Soil17.scaffold_788135497_c1_2	Soil17.scaffold_34435580_c1_2	Soil6.scaffold_640761477_c1_1	K00370	24.6
Soil17.scaffold_1292277973_c1_1	Soil17.scaffold_1292277973_c1_1	Soil17.scaffold_1292277973_c1_1	K00370	27.5
Soil17.scaffold_529532661_c1_1	Soil17.scaffold_529532661_c1_1	Soil15.scaffold_602222018_c1_1	K00370	32.8
Soil17.scaffold_1347685669_c1_1	Soil17.scaffold_1347685669_c1_1	Soil15.scaffold_515991602_c1_2	K00370	26.8
Soil17.scaffold_318798868_c1_1	Soil17.scaffold_1347685669_c1_1	Soil15.scaffold_515991602_c1_2	K00370	26.8
Soil17.scaffold_268315934_c1_1	Soil17.scaffold_268315934_c1_1	Soil17.scaffold_268315934_c1_1	K00370	30.5
Soil17.scaffold_1312976972_c1_2	Soil17.scaffold_268315934_c1_1	Soil17.scaffold_268315934_c1_1	K00370	30.5
Soil17.scaffold_186252750_c1_1	Soil17.scaffold_186252750_c1_1	Soil17.scaffold_186252750_c1_1	K00370	29.7
Soil17.scaffold_1292703274_c1_2	Soil17.scaffold_1292703274_c1_2	Soil17.scaffold_1292703274_c1_2	K00370	24.2
Soil17.scaffold_924776549_c1_2	Soil17.scaffold_924776549_c1_2	Soil16.scaffold_1003811286_c1_1	K00370	29.7
Soil17.scaffold_1255261886_c1_1	Soil17.scaffold_1255261886_c1_1	Soil11.scaffold_297010056_c1_1	K00370	31.3
Soil17.scaffold_1315619254_c1_1	Soil17.scaffold_1315619254_c1_1	Soil17.scaffold_1315619254_c1_1	K00370	25
Soil17.scaffold_849073034_c1_1	Soil17.scaffold_849073034_c1_1	Soil11.scaffold_211952232_c1_1	K00370	28
Soil17.scaffold_1293898254_c1_1	Soil17.scaffold_1293898254_c1_1	Soil9.scaffold_73401216_c1_1	K00370	29.8
Soil17.scaffold_396292634_c1_1	Soil17.scaffold_396292634_c1_1	Soil17.scaffold_396292634_c1_1	K00370	28.1
Soil17.scaffold_373813518_c1_1	Soil17.scaffold_373813518_c1_1	Soil17.scaffold_373813518_c1_1	K00370	23.1
Soil17.scaffold_887102174_c1_3	Soil17.scaffold_887102174_c1_3	Soil17.scaffold_887102174_c1_3	K00370	28.6
Soil17.scaffold_841705790_c1_1	Soil17.scaffold_841705790_c1_1	Soil17.scaffold_841705790_c1_1	K00370	28.8
Soil17.scaffold_599525779_c1_2	Soil17.scaffold_599525779_c1_2	Soil17.scaffold_599525779_c1_2	K00370	23.7
Soil17.scaffold_221362183_c1_2	Soil17.scaffold_221362183_c1_2	Soil17.scaffold_221362183_c1_2	K00370	26.6
Soil17.scaffold_102369427_c1_1	Soil17.scaffold_102369427_c1_1	Soil9.scaffold_2866533_c1_1	K00370	25.3
Soil17.scaffold_1100384366_c1_1	Soil17.scaffold_1100384366_c1_1	Soil15.scaffold_116822102_c1_19	K00370	24.7
